ST_CASE,StateName,CountyName,CityName,Latitude,Longitude
260126,Michigan,WAYNE (163),DETROIT,42.39254444,-82.96709722
260127,Michigan,ST. CLAIR (147),NOT APPLICABLE,43.10104722,-82.48614722
260128,Michigan,MUSKEGON (121),NOT APPLICABLE,43.41176111,-86.23686389
260129,Michigan,JACKSON (75),NOT APPLICABLE,42.26891111,-84.54850556
260130,Michigan,MUSKEGON (121),NOT APPLICABLE,43.26794167,-85.93816389
260131,Michigan,IONIA (67),NOT APPLICABLE,42.90051944,-85.27004722
260132,Michigan,INGHAM (65),LANSING,42.72580556,-84.56327222
260133,Michigan,GENESEE (49),FLINT,43.024575,-83.68224444
260134,Michigan,MONROE (115),NOT APPLICABLE,41.94216111,-83.444275
260135,Michigan,SAGINAW (145),NOT APPLICABLE,43.40917222,-83.89119722
260136,Michigan,WAYNE (163),DETROIT,42.382275,-83.03111944
260137,Michigan,MACOMB (99),STERLING HEIGHTS,42.553025,-82.97026111
260138,Michigan,OGEMAW (129),NOT APPLICABLE,44.20157222,-84.02514444
260139,Michigan,MACOMB (99),CLINTON,42.61215833,-82.91679167
260140,Michigan,OTTAWA (139),NOT APPLICABLE,42.81748889,-86.12634444
260141,Michigan,LENAWEE (91),NOT APPLICABLE,41.90895833,-84.0099
260142,Michigan,OAKLAND (125),NOT APPLICABLE,42.77761667,-83.420975
260143,Michigan,OTTAWA (139),NOT APPLICABLE,43.10174444,-86.21011944
260144,Michigan,KENT (81),NOT APPLICABLE,42.81222222,-85.46777778
260145,Michigan,WASHTENAW (161),NOT APPLICABLE,42.23172222,-83.59646389
260146,Michigan,GENESEE (49),FENTON,42.80336944,-83.72861389
260147,Michigan,JACKSON (75),NOT APPLICABLE,42.3255,-84.36515833
260148,Michigan,ALLEGAN (5),OVERISEL,42.76474722,-85.940225
260150,Michigan,OAKLAND (125),ORION TOWNSHIP,42.78836111,-83.27928889
260151,Michigan,BERRIEN (21),NOT APPLICABLE,41.89926389,-86.49439167
260152,Michigan,CHEBOYGAN (31),NOT APPLICABLE,45.41073333,-84.547775
260153,Michigan,WASHTENAW (161),NOT APPLICABLE,42.29831111,-83.87921667
260154,Michigan,CALHOUN (25),NOT APPLICABLE,42.15813056,-84.77303056
260155,Michigan,INGHAM (65),LANSING,42.70466389,-84.5676
260156,Michigan,GENESEE (49),NOT APPLICABLE,43.10438056,-83.73395
260157,Michigan,LIVINGSTON (93),NOT APPLICABLE,42.56235278,-83.93224722
260158,Michigan,OTSEGO (137),NOT APPLICABLE,45.18727222,-84.72338889
260159,Michigan,ALLEGAN (5),NOT APPLICABLE,42.63171667,-85.76091111
260160,Michigan,MONROE (115),IDA,41.82886944,-83.57030833
260161,Michigan,OAKLAND (125),HAZEL PARK,42.47463333,-83.10463333
260162,Michigan,KENT (81),NOT APPLICABLE,42.84884722,-85.39006111
260163,Michigan,OCEANA (127),NOT APPLICABLE,43.58451667,-86.44784722
260164,Michigan,JACKSON (75),NOT APPLICABLE,42.29116389,-84.40544722
260165,Michigan,DELTA (41),BARK RIVER,45.74075,-87.26878333
260166,Michigan,WAYNE (163),VAN BOWEN,42.22074167,-83.4374
260167,Michigan,MIDLAND (111),EDENVILLE,43.73881944,-84.407475
260168,Michigan,CHEBOYGAN (31),NOT APPLICABLE,45.41228611,-84.444775
260169,Michigan,SAGINAW (145),NOT APPLICABLE,43.50078889,-83.97319167
260170,Michigan,WAYNE (163),DETROIT,42.35231389,-83.13588611
260171,Michigan,JACKSON (75),LEONI,42.2772,-84.30798611
260172,Michigan,EATON (45),DELTA MILLS,42.71206111,-84.66203611
260173,Michigan,MONTCALM (117),GREENVILLE,43.17054444,-85.22343056
260174,Michigan,WAYNE (163),DETROIT,42.41956667,-83.20103056
260175,Michigan,WAYNE (163),WOODHAVEN,42.14073056,-83.22623333
260176,Michigan,MISSAUKEE (113),NOT APPLICABLE,44.46597222,-85.03214722
260177,Michigan,ST. CLAIR (147),EMMETT,42.98600556,-82.76486389
260178,Michigan,OAKLAND (125),WIXOM,42.49651389,-83.52857222
260179,Michigan,CALHOUN (25),PENNFIELD,42.40895,-85.14306944
260180,Michigan,KENT (81),CASCADE,42.88371944,-85.53259167
260181,Michigan,ALLEGAN (5),NOT APPLICABLE,42.63307778,-86.11453056
260182,Michigan,WAYNE (163),FLAT ROCK,42.11191389,-83.283575
260184,Michigan,WAYNE (163),DETROIT,42.41566111,-83.212075
260185,Michigan,WAYNE (163),DETROIT,42.40495278,-82.99758333
260186,Michigan,ST JOSEPH (149),NOT APPLICABLE,41.88101389,-85.59095833
260187,Michigan,MACOMB (99),CLINTON TOWNSHIP,42.61315556,-82.94322778
260188,Michigan,ANTRIM (9),NOT APPLICABLE,45.11132778,-84.98143611
260189,Michigan,CLARE (35),NOT APPLICABLE,43.887175,-84.76799722
260190,Michigan,WAYNE (163),DETROIT,42.26600556,-83.15654444
260191,Michigan,CHEBOYGAN (31),NOT APPLICABLE,45.37311111,-84.42378056
260192,Michigan,JACKSON (75),LEONI,42.23786667,-84.34371944
260193,Michigan,ALLEGAN (5),NOT APPLICABLE,42.492825,-85.85784722
260194,Michigan,WAYNE (163),DETROIT,42.38333333,-83.14963889
260195,Michigan,KALAMAZOO (77),KALAMAZOO,42.30336389,-85.58761111
260196,Michigan,WAYNE (163),DETROIT,42.44424722,-83.21926111
260197,Michigan,CRAWFORD (39),NOT APPLICABLE,44.84126389,-84.70751111
260198,Michigan,OAKLAND (125),ABURN HILLS,42.70796389,-83.27006667
260199,Michigan,GENESEE (49),FLINT,43.06103333,-83.70193611
260200,Michigan,OAKLAND (125),BLOOMFIELD VILLAGE,42.61997222,-83.23523611
260201,Michigan,WAYNE (163),DETROIT,42.40499722,-83.15908056
260202,Michigan,OAKLAND (125),W. BLOOMFIELD,42.5485,-83.42057778
260203,Michigan,KALAMAZOO (77),COMSTOCK,42.32894444,-85.51061111
260204,Michigan,ROSCOMMON (143),NOT APPLICABLE,44.33560833,-84.79174167
260205,Michigan,WAYNE (163),VAN BOWEN,42.2484,-83.54096667
260206,Michigan,WAYNE (163),CANTON TOWNSHIP,42.31766944,-83.443375
260207,Michigan,KENT (81),GRAND RAPIDS,42.92505833,-85.68201944
260208,Michigan,MONROE (115),ERIE,41.77741111,-83.4903
260209,Michigan,MACOMB (99),STERLING HEIGHTS,42.53681389,-83.02945
260210,Michigan,GENESEE (49),FLINT,43.0611,-83.68743889
260211,Michigan,CLARE (35),NOT APPLICABLE,44.04173056,-84.808375
260212,Michigan,DELTA (41),NOT APPLICABLE,45.84068889,-87.07690556
260213,Michigan,WAYNE (163),DETROIT,42.365425,-83.20374167
260214,Michigan,LEELANAU (89),NOT APPLICABLE,44.81683056,-85.66269722
260215,Michigan,BAY (17),NOT APPLICABLE,43.76678333,-84.02748611
260216,Michigan,SAGINAW (145),SAGINAW,43.41149444,-83.98516389
260217,Michigan,BARRY (15),NOT APPLICABLE,42.6019,-85.35702778
260218,Michigan,MECOSTA (107),NOT APPLICABLE,43.68666389,-85.52061111
260219,Michigan,OGEMAW (129),NOT APPLICABLE,44.38323333,-84.11604722
260220,Michigan,CLARE (35),NOT APPLICABLE,44.034775,-84.77914444
260221,Michigan,KENT (81),NOT APPLICABLE,43.19419167,-85.71157222
260222,Michigan,OTSEGO (137),NOT APPLICABLE,45.00302778,-84.68211389
260223,Michigan,MECOSTA (107),NOT APPLICABLE,43.62585833,-85.20638889
260224,Michigan,MUSKEGON (121),NOT APPLICABLE,43.26471667,-85.97251944
260225,Michigan,CLARE (35),NOT APPLICABLE,43.86791667,-84.91573889
260226,Michigan,CASS (27),NOT APPLICABLE,41.91881667,-85.94869444
260227,Michigan,LIVINGSTON (93),NOT APPLICABLE,42.62648333,-84.00468056
260228,Michigan,CALHOUN (25),NOT APPLICABLE,42.36393333,-85.259575
260229,Michigan,JACKSON (75),NOT APPLICABLE,42.25471389,-84.28948889
260230,Michigan,OAKLAND (125),OAK PARK,42.47272778,-83.18259722
260231,Michigan,OTTAWA (139),NOT APPLICABLE,42.80469444,-86.09180278
260232,Michigan,ST. CLAIR (147),NOT APPLICABLE,43.11054722,-82.49008611
260233,Michigan,KENT (81),NOT APPLICABLE,43.110675,-85.35258611
260234,Michigan,CASS (27),NOT APPLICABLE,41.90479722,-85.80753889
260235,Michigan,NEWAYGO (123),NOT APPLICABLE,43.74166111,-85.95898889
260236,Michigan,GENESEE (49),FLINT,43.03728889,-83.73053889
260237,Michigan,INGHAM (65),LANSING,42.74353333,-84.53440556
260238,Michigan,INGHAM (65),LANSING,42.68295833,-84.55139167
260239,Michigan,WAYNE (163),DETROIT,42.42601111,-83.05731389
260240,Michigan,CASS (27),DOWAGIAC,41.98426389,-86.12190833
260241,Michigan,OAKLAND (125),W. BLOOMFIELD,42.54132778,-83.42026111
260242,Michigan,MACOMB (99),STERLING HEIGHTS,42.54916667,-83.06934444
260243,Michigan,DICKINSON (43),NOT APPLICABLE,46.01485,-87.83548889
260244,Michigan,ST JOSEPH (149),NOT APPLICABLE,41.80619167,-85.72073056
260245,Michigan,HILLSDALE (59),NOT APPLICABLE,41.98590278,-84.59290833
260246,Michigan,OAKLAND (125),NOT APPLICABLE,42.69836389,-83.33481389
260247,Michigan,WASHTENAW (161),NOT APPLICABLE,42.22390278,-83.6456
260248,Michigan,WAYNE (163),DETROIT,42.36185278,-83.03699722
260249,Michigan,CLINTON (37),NOT APPLICABLE,42.92909444,-84.55743889
260250,Michigan,MIDLAND (111),MIDLAND,43.65657222,-84.27129167
260251,Michigan,MASON (105),NOT APPLICABLE,44.00796667,-86.41987222
260252,Michigan,WAYNE (163),DEARBORN,42.31997222,-83.18384444
260253,Michigan,MONTCALM (117),NOT APPLICABLE,43.30817778,-85.24398611
260254,Michigan,GENESEE (49),FLINT,43.038275,-83.73218611
260255,Michigan,OAKLAND (125),NOT APPLICABLE,42.65797778,-83.44361389
260256,Michigan,CALHOUN (25),NOT APPLICABLE,42.21739444,-85.20271944
260257,Michigan,WAYNE (163),SOUTHGATE,42.20409722,-83.19326389
260258,Michigan,ALPENA (7),ALPENA,45.07006389,-83.41564444
260259,Michigan,CALHOUN (25),NOT APPLICABLE,42.26404167,-84.75900833
260260,Michigan,SAGINAW (145),NOT APPLICABLE,43.4464,-83.97554167
260261,Michigan,WAYNE (163),DETROIT,42.42047222,-82.97468056
260262,Michigan,KALAMAZOO (77),NOT APPLICABLE,42.27990833,-85.39184722
260263,Michigan,MUSKEGON (121),NOT APPLICABLE,43.26583889,-85.81042222
260264,Michigan,PRESQUE ISLE (141),NOT APPLICABLE,45.40815833,-84.12207778
260265,Michigan,BRANCH (23),NOT APPLICABLE,41.8547,-85.15541111
260266,Michigan,OAKLAND (125),WOLVERINE LAKE,42.55773333,-83.50255
260267,Michigan,MACOMB (99),WARREN,42.47873889,-82.98055556
260268,Michigan,MACOMB (99),WARREN,42.448125,-83.04148611
260269,Michigan,MECOSTA (107),NOT APPLICABLE,43.48793889,-85.48318333
260270,Michigan,KALAMAZOO (77),NOT APPLICABLE,42.15660278,-85.68698611
260271,Michigan,BERRIEN (21),NOT APPLICABLE,42.04020278,-86.43405556
260272,Michigan,OAKLAND (125),ROYAL OAK,42.51680556,-83.18465833
260273,Michigan,OAKLAND (125),ORION TOWNSHIP,42.76698889,-83.31690833
260274,Michigan,IONIA (67),NOT APPLICABLE,42.96580556,-85.29252778
260275,Michigan,WASHTENAW (161),YPSILANTI,42.22798056,-83.61953611
260276,Michigan,CASS (27),NOT APPLICABLE,41.92211111,-86.08770556
260277,Michigan,GENESEE (49),FLINT,43.04690833,-83.68722222
260278,Michigan,WAYNE (163),GARDEN CITY,42.33283611,-83.33115278
260279,Michigan,BERRIEN (21),BENTON HARBOR,42.09958889,-86.43765833
260280,Michigan,ISABELLA (73),NOT APPLICABLE,43.66133611,-85.02066944
260281,Michigan,CALHOUN (25),NOT APPLICABLE,42.27375833,-85.01683333
260282,Michigan,LENAWEE (91),NOT APPLICABLE,42.05717222,-83.794425
260283,Michigan,OAKLAND (125),ROYAL OAK,42.51649722,-83.18500278
260284,Michigan,WAYNE (163),DETROIT,42.41451667,-83.27745
260285,Michigan,WAYNE (163),DETROIT,42.37229167,-83.210825
260286,Michigan,LAPEER (87),NOT APPLICABLE,43.10867778,-83.44667778
260287,Michigan,ALLEGAN (5),NOT APPLICABLE,42.47816944,-85.88201944
260288,Michigan,OTTAWA (139),NOT APPLICABLE,42.95143333,-85.90358889
260289,Michigan,GENESEE (49),FLINT,43.05389444,-83.72840556
260290,Michigan,LAPEER (87),ATTICA,43.03205,-83.17987778
260291,Michigan,CHEBOYGAN (31),NOT APPLICABLE,45.59241667,-84.62079444
260292,Michigan,WAYNE (163),INKSTER,42.29256111,-83.30013056
260293,Michigan,MACOMB (99),WARREN,42.50815,-82.99919444
260294,Michigan,EATON (45),NOT APPLICABLE,42.666075,-84.63768889
260295,Michigan,LIVINGSTON (93),NOT APPLICABLE,42.45897222,-83.82368333
260296,Michigan,WAYNE (163),DETROIT,42.31646111,-83.10973333
260297,Michigan,SHIAWASSEE (155),NOT APPLICABLE,42.81168056,-83.96339444
260298,Michigan,MASON (105),NOT APPLICABLE,44.03138611,-86.5055
260299,Michigan,MACOMB (99),NOT APPLICABLE,42.65081111,-83.01378611
260300,Michigan,ST JOSEPH (149),NOT APPLICABLE,41.89584444,-85.72196667
260301,Michigan,BRANCH (23),BATAVIA,41.91942778,-85.08727778
260302,Michigan,MONROE (115),NOT APPLICABLE,42.01959444,-83.34566944
260303,Michigan,OAKLAND (125),PONTIAC,42.61530278,-83.27499167
260304,Michigan,INGHAM (65),LANSING,42.74346944,-84.54802222
260305,Michigan,KENT (81),NOT APPLICABLE,43.03493333,-85.61954722
260306,Michigan,WAYNE (163),DETROIT,42.32630556,-83.084725
260307,Michigan,KENT (81),NOT APPLICABLE,42.84628611,-85.67861944
260308,Michigan,BERRIEN (21),NOT APPLICABLE,42.08710278,-86.45598056
260309,Michigan,WASHTENAW (161),BRIDGEWATER,42.124225,-83.89151111
260310,Michigan,GENESEE (49),FLINT,42.996625,-83.65361667
260311,Michigan,ALLEGAN (5),NOT APPLICABLE,42.431775,-85.6391
260312,Michigan,CLARE (35),NOT APPLICABLE,43.93810556,-84.76803333
260313,Michigan,OGEMAW (129),NOT APPLICABLE,44.4214,-84.08650833
260314,Michigan,EMMET (47),NOT APPLICABLE,45.334225,-84.96600556
260315,Michigan,OAKLAND (125),PONTIAC,42.67727778,-83.28748056
260316,Michigan,JACKSON (75),SANDSTONE,42.26911389,-84.50600556
260317,Michigan,OAKLAND (125),NOT APPLICABLE,42.79209167,-83.24623611
260318,Michigan,OSCODA (135),NOT APPLICABLE,44.72070833,-84.25159444
260319,Michigan,WAYNE (163),DETROIT,42.36880278,-83.10551389
260320,Michigan,INGHAM (65),EAST LANSING,42.76048056,-84.50676667
260321,Michigan,ALLEGAN (5),NOT APPLICABLE,42.48336111,-85.85776111
260322,Michigan,ALLEGAN (5),NOT APPLICABLE,42.63875556,-85.78264167
260323,Michigan,MACOMB (99),WARREN,42.488925,-83.04546111
260324,Michigan,ALLEGAN (5),NOT APPLICABLE,42.63441667,-86.11488333
260325,Michigan,WAYNE (163),DETROIT,42.27734444,-83.15630556
260326,Michigan,PRESQUE ISLE (141),NOT APPLICABLE,45.23356667,-83.61916389
260327,Michigan,ISABELLA (73),NOT APPLICABLE,43.52408056,-84.72718889
260328,Michigan,WAYNE (163),DETROIT,42.42410278,-83.170625
260329,Michigan,WAYNE (163),NOT APPLICABLE,42.35810833,-83.50715556
260330,Michigan,LAKE (85),NOT APPLICABLE,43.99986944,-85.84
260331,Michigan,IONIA (67),NOT APPLICABLE,43.0322,-85.07516667
260332,Michigan,OAKLAND (125),NOVI,42.52503056,-83.51625556
260333,Michigan,CASS (27),NOT APPLICABLE,41.787925,-85.84754167
260334,Michigan,BERRIEN (21),BERTRAND,41.80538333,-86.31958056
260335,Michigan,MUSKEGON (121),NOT APPLICABLE,43.23445278,-85.80063611
260336,Michigan,WAYNE (163),DETROIT,42.36143056,-83.12332222
260337,Michigan,EATON (45),NOT APPLICABLE,42.62603889,-84.83654722
260338,Michigan,ST. CLAIR (147),NOT APPLICABLE,42.95370833,-82.67901111
260339,Michigan,GENESEE (49),NOT APPLICABLE,43.12727778,-83.92888611
260340,Michigan,LIVINGSTON (93),HAMBURG,42.44205833,-83.82658056
260341,Michigan,HOUGHTON (61),CALUMET,47.19993611,-88.42564444
260342,Michigan,CLINTON (37),NOT APPLICABLE,42.78450278,-84.38063056
260343,Michigan,MUSKEGON (121),MUSKEGON HTS,43.21231389,-86.23450556
260344,Michigan,WEXFORD (165),NOT APPLICABLE,44.29523056,-85.45827222
260345,Michigan,WAYNE (163),DETROIT,42.41469722,-83.25101667
260346,Michigan,MONTCALM (117),NOT APPLICABLE,43.379675,-84.90470556
260347,Michigan,JACKSON (75),NOT APPLICABLE,42.07678056,-84.13720278
260348,Michigan,CLARE (35),HARRISON,44.01980833,-84.79943333
260349,Michigan,INGHAM (65),NOT APPLICABLE,42.67028611,-84.48984444
260350,Michigan,MECOSTA (107),NOT APPLICABLE,43.66644444,-85.26456111
260351,Michigan,NEWAYGO (123),NOT APPLICABLE,43.474425,-85.97953889
260352,Michigan,ST. CLAIR (147),PORT HURON,42.94405278,-82.44553611
260353,Michigan,WAYNE (163),GROSSE POINTE,42.39516111,-82.92167778
260354,Michigan,BARRY (15),NOT APPLICABLE,42.50371667,-85.42335556
260355,Michigan,WAYNE (163),DEARBORN HEIGHTS,42.32656944,-83.29476667
260356,Michigan,LENAWEE (91),NOT APPLICABLE,42.07239722,-84.07726111
260357,Michigan,OTTAWA (139),NOT APPLICABLE,42.83071111,-86.11767778
260358,Michigan,WAYNE (163),DETROIT,42.33539444,-83.09293889
260359,Michigan,KALKASKA (79),NOT APPLICABLE,44.64013333,-85.28708889
260360,Michigan,EATON (45),SUNFIELD,42.75593333,-85.04418056
260361,Michigan,OAKLAND (125),NOT APPLICABLE,42.65363056,-83.37232222
260362,Michigan,MACOMB (99),NOT APPLICABLE,42.86308889,-82.94493056
260363,Michigan,WASHTENAW (161),NOT APPLICABLE,42.31973611,-83.85899722
260364,Michigan,WASHTENAW (161),ANN ARBOR,42.27571944,-83.77782222
260365,Michigan,EMMET (47),CARP LAKE,45.66541389,-84.82771389
260366,Michigan,KALAMAZOO (77),COMSTOCK,42.27035556,-85.53091111
260367,Michigan,WAYNE (163),WESTLAND,42.33639722,-83.40038611
260368,Michigan,CHIPPEWA (33),PICKFORD,46.12929167,-84.36328056
260369,Michigan,WAYNE (163),REDFORD TOWNSHIP,42.40230278,-83.27689722
260370,Michigan,ST. CLAIR (147),PORT HURON,42.96619167,-82.43741111
260371,Michigan,MIDLAND (111),NOT APPLICABLE,43.68758056,-84.30967778
260372,Michigan,MONTCALM (117),NOT APPLICABLE,43.21386944,-85.20248333
260373,Michigan,OAKLAND (125),NOT APPLICABLE,42.784175,-83.50320833
260374,Michigan,LIVINGSTON (93),NOT APPLICABLE,42.52085833,-83.689225
260375,Michigan,WAYNE (163),DETROIT,42.32243056,-83.13143056
260376,Michigan,INGHAM (65),LANSING,42.72575,-84.55031389
260377,Michigan,JACKSON (75),NOT APPLICABLE,42.24047778,-84.37339167
260378,Michigan,WASHTENAW (161),NOT APPLICABLE,42.38401389,-83.8936
260379,Michigan,SAGINAW (145),NOT APPLICABLE,43.49432778,-83.97336389
260380,Michigan,SHIAWASSEE (155),NOT APPLICABLE,42.79495,-83.94286111
260381,Michigan,KENT (81),NOT APPLICABLE,43.17639722,-85.35275556
260382,Michigan,WAYNE (163),DETROIT,42.40491667,-83.20956389
260383,Michigan,WAYNE (163),DETROIT,42.40553333,-83.089625
260384,Michigan,MACOMB (99),WARREN,42.47082222,-83.006575
260385,Michigan,WAYNE (163),DETROIT,42.40115,-83.21615278
260386,Michigan,HILLSDALE (59),NOT APPLICABLE,41.70921667,-84.41890833
260387,Michigan,WAYNE (163),DETROIT,42.43433611,-83.010025
260388,Michigan,ST. CLAIR (147),NOT APPLICABLE,43.05716944,-82.69523611
260389,Michigan,MUSKEGON (121),NOT APPLICABLE,43.40903333,-86.31982222
260390,Michigan,GENESEE (49),FLINT,43.06425833,-83.69385556
260391,Michigan,KALAMAZOO (77),NOT APPLICABLE,42.25335278,-85.67749444
260392,Michigan,WAYNE (163),DETROIT,42.40083056,-83.23146667
260393,Michigan,LENAWEE (91),NOT APPLICABLE,41.87792778,-84.36192778
260394,Michigan,KENT (81),CASCADE,42.92502222,-85.54000278
260395,Michigan,GENESEE (49),NOT APPLICABLE,42.94641389,-83.58324722
260396,Michigan,OTTAWA (139),JAMESTOWN,42.85633333,-85.80195
260397,Michigan,EATON (45),NOT APPLICABLE,42.49025,-84.862225
260398,Michigan,OGEMAW (129),NOT APPLICABLE,44.43711389,-84.12476944
260399,Michigan,WAYNE (163),GARDEN CITY,42.31371389,-83.34963889
260400,Michigan,OAKLAND (125),PONTIAC,42.64686667,-83.30205
260401,Michigan,KENT (81),NOT APPLICABLE,42.77583056,-85.66331944
260402,Michigan,MONTCALM (117),NOT APPLICABLE,43.23541389,-84.96475
260403,Michigan,OAKLAND (125),OXFORD,42.81056944,-83.25206389
260404,Michigan,MACOMB (99),STERLING HEIGHTS,42.60650556,-83.01538333
260405,Michigan,MENOMINEE (109),NOT APPLICABLE,45.34768056,-87.61533333
260406,Michigan,GENESEE (49),FLINT,43.01934444,-83.72940278
260407,Michigan,MACOMB (99),STERLING HEIGHTS,42.56535278,-83.0295
260408,Michigan,WAYNE (163),DETROIT,42.36467222,-82.97583611
260409,Michigan,ALLEGAN (5),NOT APPLICABLE,42.59441389,-86.0756
260410,Michigan,INGHAM (65),NOT APPLICABLE,42.73179167,-84.51058889
260411,Michigan,KALKASKA (79),NOT APPLICABLE,44.56975556,-85.32461944
260412,Michigan,MIDLAND (111),NOT APPLICABLE,43.52407222,-84.55870556
260413,Michigan,CASS (27),NOT APPLICABLE,41.76773333,-86.12787222
260414,Michigan,KALAMAZOO (77),NOT APPLICABLE,42.39109444,-85.34847778
260415,Michigan,WAYNE (163),TRENTON,42.12766389,-83.18091667
260416,Michigan,INGHAM (65),LANSING,42.68985278,-84.56764444
260417,Michigan,ST. CLAIR (147),ST. CLAIR,42.8206,-82.48530833
260418,Michigan,MONROE (115),NOT APPLICABLE,41.74834444,-83.69441944
260421,Michigan,WAYNE (163),DETROIT,42.376625,-83.15862778
260422,Michigan,WASHTENAW (161),NOT APPLICABLE,42.20321111,-83.59832778
260423,Michigan,WAYNE (163),GROSSE POINTE FARMS,42.41885556,-82.89612222
260424,Michigan,WASHTENAW (161),NOT APPLICABLE,42.22815833,-83.77872778
260425,Michigan,INGHAM (65),LANSING,42.69631667,-84.58219722
260426,Michigan,BARRY (15),NOT APPLICABLE,42.56626944,-85.21123889
260427,Michigan,MACOMB (99),RICHMOND,42.79730556,-82.733575
260428,Michigan,HURON (63),NOT APPLICABLE,43.71278611,-82.60964722
260429,Michigan,IOSCO (69),NOT APPLICABLE,44.45659722,-83.77303611
260430,Michigan,JACKSON (75),NOT APPLICABLE,42.32229722,-84.37258056
260431,Michigan,WAYNE (163),BROWNSTOWN TOWNSHIP,42.09536667,-83.22836389
260432,Michigan,WAYNE (163),DETROIT,42.41469167,-82.95248056
260433,Michigan,WAYNE (163),DETROIT,42.31102222,-83.12821389
260434,Michigan,WAYNE (163),TAYLOR,42.26608333,-83.25058611
260435,Michigan,BERRIEN (21),NOT APPLICABLE,42.023475,-86.52837222
260436,Michigan,OAKLAND (125),NOT APPLICABLE,42.60544722,-83.24402222
260437,Michigan,JACKSON (75),SANDSTONE,42.27668889,-84.57036111
260438,Michigan,OAKLAND (125),FARMINGTON HILLS,42.49111944,-83.4187
260439,Michigan,BARRY (15),NOT APPLICABLE,42.671875,-85.5449
260440,Michigan,KENT (81),GRAND RAPIDS,42.97655,-85.6105
260441,Michigan,MACOMB (99),CLINTON TOWNSHIP,42.56819444,-82.95126111
260442,Michigan,GENESEE (49),FLINT,43.03057778,-83.71416944
260443,Michigan,WAYNE (163),DETROIT,42.37006389,-83.20107222
260444,Michigan,HILLSDALE (59),SOMERSET,42.06608889,-84.36338056
260445,Michigan,BARRY (15),NOT APPLICABLE,42.67217778,-85.34644444
260446,Michigan,WAYNE (163),DETROIT,42.33869167,-83.06585556
260447,Michigan,OTTAWA (139),NOT APPLICABLE,42.79761944,-86.12362222
260448,Michigan,HURON (63),NOT APPLICABLE,43.96764444,-83.00634444
260449,Michigan,ST. CLAIR (147),NOT APPLICABLE,42.70450278,-82.56920278
260450,Michigan,OAKLAND (125),PONTIAC,42.66553889,-83.28053611
260451,Michigan,JACKSON (75),NOT APPLICABLE,42.24253611,-84.36497778
260452,Michigan,WAYNE (163),GROSSE POINTE PARK,42.38074722,-82.91531944
260453,Michigan,TUSCOLA (157),NOT APPLICABLE,43.36109167,-83.22420556
260454,Michigan,JACKSON (75),NOT APPLICABLE,42.20320278,-84.68258889
260455,Michigan,MIDLAND (111),NOT APPLICABLE,43.63001111,-84.36901667
